token,title,rent/sell,apartment/house,category,register_data,description,province,city,district,price,credit,rent,business-type,image,build_date,room,meterage,location,elevator,parking,storage,unitpf,tabaghe,sanad,jahat,vaziat,balkon,wc,jenskaff,cooler,heater,tamin_hot_water
441487244,46متری نـورگیر بانوپسند+پارکینگ و انباری،Top Loc - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,مشخصه ملک: در به حیاط نوع سند: شخصی تعداد طبقات: 3 تعداد واحد در طبقه: 3 وضعیت سکونت: تخلیه متراژ زمین: 250 موقعیت جغرافیایی بنا: شمالی موقعیت جغرافیایی واحد: ,استان تهران,اندیشه,,1600000000,,,,"['https://cdn.sheypoor.com/imgs/2024/06/19/441487244/666x416_Sw/441487244_59497962ee15b6279fa246d5ce34f30b.webp', 'https://cdn.sheypoor.com/imgs/2024/06/19/441487244/666x416_Sw/441487244_77e6c3ecde4388f1de7c3cd017838992.webp', 'https://cdn.sheypoor.com/imgs/2024/06/19/441487244/666x416_Sw/441487244_ed4b8f7efdd5f7a26771bddabc35a963.webp', 'https://cdn.sheypoor.com/imgs/2024/06/19/441487244/666x416_Sw/441487244_347c8c471caaee666b3cad208c9b3dcd.webp', 'https://cdn.sheypoor.com/imgs/2024/06/19/441487244/666x416_Sw/441487244_16b8084a966cdb3bc46ade5a485cfa21.webp', 'https://cdn.sheypoor.com/imgs/2024/06/19/441487244/666x416_Sw/441487244_cf1b231e37b767c82c8b778d1e2779b4.webp', 'https://cdn.sheypoor.com/imgs/2024/06/19/441487244/666x416_Sw/441487244_562c36b8762ad1686cad37a08b7d46f0.webp', 'https://cdn.sheypoor.com/imgs/2024/06/19/441487244/666x416_Sw/441487244_18a5abb094dce477739273d0a4bd139e.webp', 'https://cdn.sheypoor.com/imgs/2024/06/19/441487244/666x416_Sw/441487244_5bee0af5a2c8fb227e044f6c8e15c565.webp']",1396,1,46,"{'longitude': 51.0227582, 'latitude': 35.7078279}",ندارد,دارد,دارد,,,,,,,,,,,
435525251,اجاره تجاری و مغازه 25 متر در آزادشهر - شیپور,rent,رهن و اجاره اداری، تجاری و صنعتی,رهن و اجاره اداری، تجاری و صنعتی,,یک انباری به مساحت حدودا 25مترمربع به‌ مبلغ    2 میلیون و 800هزار  تومان اجاره ومبلغ 8 میلیون تومان رهن اجاره درآزادشهر دراملاک ثامن الحجج بین گلزار 3و5  داده‌ ,گلستان,آزادشهر,,,"5,000,000","2,800,000",,"['https://cdn.sheypoor.com/imgs/2024/01/03/435525251/666x416_Sw/435525251_03c481322e67032b2ce3cbbbdd17efc6.webp', 'https://cdn.sheypoor.com/imgs/2024/01/03/435525251/666x416_Sw/435525251_190d6cd37b394b282566757be3307cab.webp', 'https://cdn.sheypoor.com/imgs/2024/01/03/435525251/666x416_Sw/435525251_cf696eac6ca402c1d545b8f0904a80df.webp', 'https://cdn.sheypoor.com/imgs/2024/01/03/435525251/666x416_Sw/435525251_7cb511dc9cea072c5fb4ccde6d37a152.webp', 'https://cdn.sheypoor.com/imgs/2024/01/03/435525251/666x416_Sw/435525251_3a3d30a006586d92a7d205650cd7f613.webp', 'https://cdn.sheypoor.com/imgs/2024/01/03/435525251/666x416_Sw/435525251_403a6274b9c9aba777f16c38709e37ad.webp']",,,25,"{'longitude': 55.173889, 'latitude': 37.086944}",,,,,,,,,,,,,,
427988728,فروش زمین مسکونی 1350 متر درمنطقه توریستی علیکلایه رودسر - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,,موقعیت جغرافیایی بنا: شمالی، جنوبی متراژ زمین: 1350 طول بر: 14 نوع سند: شخصی کد فایل: 204439  کدفایل204439 گیلان/رودسر/منطقه توریستی((علیکلایه)) فروش زمین ,گیلان,رودسر,علیکلایه,,,,,"['https://cdn.sheypoor.com/imgs/2023/07/01/427988728/666x416_Sw/427988728_2e65ef63beb5b16160f5660e549d4521.webp', 'https://cdn.sheypoor.com/imgs/2023/07/01/427988728/666x416_Sw/427988728_04507190d81bb609f4c4ff3e4e8701c7.webp', 'https://cdn.sheypoor.com/imgs/2023/07/01/427988728/666x416_Sw/427988728_ccf67c473ed62dd9b7df881a63ae4d55.webp', 'https://cdn.sheypoor.com/imgs/2023/07/01/427988728/666x416_Sw/427988728_cba76bc4610188ee4442a41bfac8290d.webp', 'https://cdn.sheypoor.com/imgs/2023/07/01/427988728/666x416_Sw/427988728_7492ec210f55a520066f1d9fa260b6d8.webp']",,,"1,350","{'longitude': 50.274810791015625, 'latitude': 37.074764908381624}",,,,,,,,,,,,,,
410499069,آپارتمان 43 متر در اندیشه - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 4  *** کادوس شعبه دیگری ندارد*** 09353720056 تنوع بالافایلینگ=صرفه جویی در زمان با ما زودتر ب نتیجه میرسید همه روزه حتی روز های تعطیل ما همین یک تخصص ,استان تهران,اندیشه,,1000000000,,,,"['https://cdn.sheypoor.com/imgs/2022/06/20/410499069/666x416_Sw/410499069_4ff465e0dac1f2c1bdb55e50f306f3bb.webp', 'https://cdn.sheypoor.com/imgs/2022/06/20/410499069/666x416_Sw/410499069_21fef4697380bb368adc718187f3c5c4.webp', 'https://cdn.sheypoor.com/imgs/2022/06/20/410499069/666x416_Sw/410499069_e96c9142a75551808e7897c5ffdd7334.webp', 'https://cdn.sheypoor.com/imgs/2022/06/20/410499069/666x416_Sw/410499069_a65f3fcad6dc8984a4a732d58da5654d.webp', 'https://cdn.sheypoor.com/imgs/2022/06/20/410499069/666x416_Sw/410499069_845fb183aa1dc18d52f8df3505255f8e.webp', 'https://cdn.sheypoor.com/imgs/2022/06/20/410499069/666x416_Sw/410499069_27bea29a5e4e436d869ac3b43afd4af1.webp', 'https://cdn.sheypoor.com/imgs/2022/06/20/410499069/666x416_Sw/410499069_2c24fb5b07ce0cb5e8b4c5cc70489dd8.webp']",1394,1,44,"{'longitude': 51.0227582, 'latitude': 35.7078279}",ندارد,دارد,دارد,,,,,,,,,,,
443102199,صاحب مالک هستم سه طبقه 6 واحدی طبقه دوم - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,کف سرامیک کابینت ام دی اف کمد دیوار ام دی اف درب ضد سرقت بازسازی شد بدون هزینه پارکینگ بدون مزاحمت داخل سند قید شده   فقط فقط نقدی انجام میشه درضمن این مجتع 6 ,مازندران,قائم شهر,خیابان جویبار,توافقی,,,,"['https://cdn.sheypoor.com/imgs/2024/08/08/443102199/666x416_Sw/443102199_32bab4f2538c1e2f63b7a3f09cc5f280.webp', 'https://cdn.sheypoor.com/imgs/2024/08/08/443102199/666x416_Sw/443102199_91dd251952b1a86ca2d336eb3bd19f79.webp', 'https://cdn.sheypoor.com/imgs/2024/08/08/443102199/666x416_Sw/443102199_7c3667f01fce90969358194f29f1c6ad.webp', 'https://cdn.sheypoor.com/imgs/2024/08/08/443102199/666x416_Sw/443102199_e0d6a47acf4a6b47b2f283c27b190638.webp', 'https://cdn.sheypoor.com/imgs/2024/08/08/443102199/666x416_Sw/443102199_f316dbab5d3a081cd15a9ad2e34544d5.webp', 'https://cdn.sheypoor.com/imgs/2024/08/08/443102199/666x416_Sw/443102199_24dd4031acaff0475878abf102d82d19.webp', 'https://cdn.sheypoor.com/imgs/2024/08/08/443102199/666x416_Sw/443102199_8510a10ce86171fc8a97b22a76b17999.webp']",1388,2,۸۸,"{'longitude': 52.86440849304199, 'latitude': 36.47420322731343}",ندارد,دارد,دارد,,,,,,,,,,,
443166504,اجاره آپارتمان 110 متر در خیابان نور ، بیست متری شاهد - شیپور,rent,apartment,رهن و اجاره خانه و آپارتمان,,طبقه ملک: 1 کد فایل: 1571  .  آپارتمان 110 متری دو خواب ، بیست متری شاهد  3طبقه 3واحد ، مورد اجاره طبقه اول  دو خواب ، کف سرامیک ، کابینت MDF  اطاق پخت ، تراس,مازندران,آمل,خیابان نور,,"50,000,000","9,000,000",,"['https://cdn.sheypoor.com/imgs/2024/08/10/443166504/666x416_Sw/443166504_736edecdf4aa56c31ff6757a127bde2c.webp', 'https://cdn.sheypoor.com/imgs/2024/08/10/443166504/666x416_Sw/443166504_bcc3ecbe99d6c4fe0655378fdb2c3f47.webp', 'https://cdn.sheypoor.com/imgs/2024/08/10/443166504/666x416_Sw/443166504_0f856bb2b5fc4ecf707f41622e27d7e3.webp', 'https://cdn.sheypoor.com/imgs/2024/08/10/443166504/666x416_Sw/443166504_6257477a6e7519ca1fad4ca1df02332b.webp', 'https://cdn.sheypoor.com/imgs/2024/08/10/443166504/666x416_Sw/443166504_c9f2e60de34525ff978d854dccaf8dd2.webp', 'https://cdn.sheypoor.com/imgs/2024/08/10/443166504/666x416_Sw/443166504_3861c161b74a6248e2d4df6a49fb4548.webp', 'https://cdn.sheypoor.com/imgs/2024/08/10/443166504/666x416_Sw/443166504_dbb088912fe478a6481fae14510c165b.webp']",1390,2,110,"{'longitude': 52.33925342559, 'latitude': 36.46888861543}",ندارد,دارد,دارد,,,,,,,,,,,
443089192,فروش آپارتمان 66 متر در شهرزیبا - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,نوع سند: شخصی تعداد طبقات: 4 تعداد واحد در طبقه: 3 وضعیت سکونت: تخلیه موقعیت جغرافیایی بنا: شمالی موقعیت جغرافیایی واحد: جنوبی تعداد پارکینگ: ۱ طبقه ملک: 3 نمای,استان تهران,تهران,شهرزیبا,6300000000,,,,"['https://cdn.sheypoor.com/imgs/2024/08/08/443089192/666x416_Sw/443089192_420f4a703fbcfff1d77bcb4a6b3b1a4d.webp', 'https://cdn.sheypoor.com/imgs/2024/08/08/443089192/666x416_Sw/443089192_9738d723dd7956eaca5509b4f3abd27a.webp', 'https://cdn.sheypoor.com/imgs/2024/08/08/443089192/666x416_Sw/443089192_556274d19f8e93d87ec1861fb11b1b31.webp', 'https://cdn.sheypoor.com/imgs/2024/08/08/443089192/666x416_Sw/443089192_1188bddc881a2b61ea0887de67eba35f.webp', 'https://cdn.sheypoor.com/imgs/2024/08/08/443089192/666x416_Sw/443089192_e0d7741005396912d0d6e4e9eda2c0fc.webp']",1390,2,66,"{'longitude': 51.291776, 'latitude': 35.750152}",دارد,دارد,دارد,,,,,,,,,,,
438547575,فروش واحد در برج فول مشاعات پلاک اول دریا - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 12  املاک فراست ️پلاک یک ️دو خواب مستر ️ویوی ابدی دریا ️باشگاه رو به دریا ️سونا و جکوزی ️تراس قابل چیدمان ▪️جهت مشاوره و معرفی موارد مناسب با بودجه‌ی ,مازندران,سرخرود,بلوار دریا,15000000000,,,,"['https://cdn.sheypoor.com/imgs/2024/03/28/438547575/666x416_Sw/438547575_72d88cea2fdc0682567ee870faf11682.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438547575/666x416_Sw/438547575_2038496ce642db3b4902accf2405cb75.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438547575/666x416_Sw/438547575_3f453a3819e9f3a3dc44ad61bb0746c5.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438547575/666x416_Sw/438547575_84819456c7e47b574c591ba1cf6804fd.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438547575/666x416_Sw/438547575_fe2daecf9485fd113043adc7ec18f694.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438547575/666x416_Sw/438547575_48256da1873451437ab5721243bde372.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438547575/666x416_Sw/438547575_699ba142c4095076e3000de91a2c5d44.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438547575/666x416_Sw/438547575_f2a17b2517ac61982a725af2ea377516.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438547575/666x416_Sw/438547575_35bfb3c0cf83ac13b4700a3509737b3e.webp']",1398,2,125,"{'longitude': 52.46942009516755, 'latitude': 36.680550589482245}",دارد,دارد,ندارد,,,,,,,,,,,
427982432,فروش زمین مسکونی 700 متر در منطقه توریستی (چایجان)چابکسر - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,,موقعیت جغرافیایی بنا: شمالی، جنوبی متراژ زمین: 700 کد فایل: 204438  کدفایل204438 گیلان/چابکسر/منطقه توریستی((چایجان)) فروش زمین مسکونی متراژ=700متر  زمین  دارای,گیلان,چابکسر,چایجان,,,,,"['https://cdn.sheypoor.com/imgs/2023/07/01/427982432/666x416_Sw/427982432_182df7454800b430ef5e069e44641a5e.webp', 'https://cdn.sheypoor.com/imgs/2023/07/01/427982432/666x416_Sw/427982432_d1a7afa22a410175f8ba1453c22cb1e3.webp', 'https://cdn.sheypoor.com/imgs/2023/07/01/427982432/666x416_Sw/427982432_3a3d21a5e9f918dcbee78419c056d6b4.webp']",,,700,"{'longitude': 50.45702934265137, 'latitude': 37.027704574230235}",,,,,,,,,,,,,,
438685987,فروش زمین مسکونی 332 متر درمنطقه کلدره(سرچشمه)رودسر - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,,موقعیت جغرافیایی بنا: شمالی، جنوبی متراژ زمین: 332 طول بر: 11 کد فایل: 204491  کدفایل204491 گیلان رودسر منطقه توریستی (کلدره علیا )سرچشمه/خیابان فرهنگ فروش زمین,گیلان,رودسر,جاده کلدره,,,,,"['https://cdn.sheypoor.com/imgs/2024/04/02/438685987/666x416_Sw/438685987_ad2a59916563b475420993c29efd1279.webp', 'https://cdn.sheypoor.com/imgs/2024/04/02/438685987/666x416_Sw/438685987_6543d48748e08c3bee013aec3d5e8a19.webp', 'https://cdn.sheypoor.com/imgs/2024/04/02/438685987/666x416_Sw/438685987_a7ff62e344f55dd638ec8f07674ba71e.webp', 'https://cdn.sheypoor.com/imgs/2024/04/02/438685987/666x416_Sw/438685987_4edfa2ff6dc1c7e941e64b76143f24ca.webp', 'https://cdn.sheypoor.com/imgs/2024/04/02/438685987/666x416_Sw/438685987_36359aa0ad7a8ed313d9f68241fa30e7.webp', 'https://cdn.sheypoor.com/imgs/2024/04/02/438685987/666x416_Sw/438685987_0b3193c90f019e9f472afdfba31ce52a.webp', 'https://cdn.sheypoor.com/imgs/2024/04/02/438685987/666x416_Sw/438685987_0c3bce89587589582f47462ddc078043.webp']",,,332,"{'longitude': 50.313777923583984, 'latitude': 37.10584844244315}",,,,,,,,,,,,,,
442045337,فروش زمین مسکونی 550 متر در بابلکنار - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,, 550 متر زمین داخل بافت  با 15متر بهر که قابلیت دوپلاک 275 متری دارد که به صورت کلی و تک پلاک به فروش می‌رسد  ویو بی نظیر  واقع در مکان بسیار دنج واروم  فاصله ,مازندران,بابل,بابلکنار,,,,,"['https://cdn.sheypoor.com/imgs/2024/07/07/442045337/666x416_Sw/442045337_2004834d5d75b68a19d37e17c9cd5271.webp', 'https://cdn.sheypoor.com/imgs/2024/07/07/442045337/666x416_Sw/442045337_1158b6340c3785f392a511d6c3ba5d99.webp', 'https://cdn.sheypoor.com/imgs/2024/07/07/442045337/666x416_Sw/442045337_cb44e50257bf9ebe8f8ceca5e3aaa56b.webp', 'https://cdn.sheypoor.com/imgs/2024/07/07/442045337/666x416_Sw/442045337_4a1d66b8f5a60a5409b272a7cf66411b.webp', 'https://cdn.sheypoor.com/imgs/2024/07/07/442045337/666x416_Sw/442045337_88208cbe721ecd5c95a14872cd37650c.webp', 'https://cdn.sheypoor.com/imgs/2024/07/07/442045337/666x416_Sw/442045337_2c8ef60b2bbf769d8b992711b35cc96b.webp', 'https://cdn.sheypoor.com/imgs/2024/07/07/442045337/666x416_Sw/442045337_e8c571167db7ed70d63d48e7359b4ef5.webp', 'https://cdn.sheypoor.com/imgs/2024/07/07/442045337/666x416_Sw/442045337_3e267b199b6cb369d10cb75d13e9145f.webp', 'https://cdn.sheypoor.com/imgs/2024/07/07/442045337/666x416_Sw/442045337_b793c510c56cb885e636d2998cf42aa5.webp', 'https://cdn.sheypoor.com/imgs/2024/07/07/442045337/666x416_Sw/442045337_fb047c02fc379b3819bc666e9765475e.webp', 'https://cdn.sheypoor.com/imgs/2024/07/07/442045337/666x416_Sw/442045337_5b281a376de291e964424403a7e750e9.webp']",,,550,"{'longitude': 52.733688354492, 'latitude': 36.356886571564}",,,,,,,,,,,,,,
395157884,آپارتمان 145 متر در امیرآباد شمالی، جانبازان - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,نوع سند: شخصی تعداد طبقات: 6 تعداد واحد در طبقه: 2 وضعیت سکونت: تخلیه موقعیت جغرافیایی بنا: جنوبی موقعیت جغرافیایی واحد: جنوبی تعداد پارکینگ: ۱ طبقه ملک: 3  ●,استان تهران,تهران,امیرآباد,توافقی,,,,['https://cdn.sheypoor.com/imgs/2023/08/31/395157884/666x416_Sw/395157884_df0f8d8b8f3fb808672a94f07350c4f6.webp'],1402,3,۱۴۵,"{'longitude': 51.389944, 'latitude': 35.732336}",دارد,دارد,دارد,,,,,,,,,,,
412081176,فروش زمین مسکونی 157 متر در بلوار ذوالفقاری - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,,((برای مشاوره و خرید و فروش ملک های خود با ما تماس بگیرید))  مشخصات زمین::    سند: قولنامه ای  متراژ  زمین:154  8 متر بر  ،منطقه ویلا سازی شده، دانش 14  مناسب ,مازندران,بابلسر,بلوار ذوالفقاری,,,,,['https://cdn.sheypoor.com/imgs/2023/11/08/412081176/666x416_Sw/412081176_a7b793bb0036a359086861163c83c919.webp'],,,154,"{'longitude': 52.6778984069, 'latitude': 36.7070657988}",,,,,,,,,,,,,,
423763407,فروش آپارتمان 90 متر ی لوکس فاز یک - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 1  فروش آپارتمان 90متری غرق نور خوش نقشه  2سال ساخت 2خواب طبقه اول باآسانسور  کابینت های گلاس  گازرومیزی  هود لمسی  رابیتس کاری   هالوژن بندی  پوستر ,استان تهران,اندیشه,,2500000000,,,,"['https://cdn.sheypoor.com/imgs/2023/04/01/423763407/666x416_Sw/423763407_3356ac6207093cfcf06c88dac5f8f165.webp', 'https://cdn.sheypoor.com/imgs/2023/04/01/423763407/666x416_Sw/423763407_90d39e462257e57d996b5e2c5b1e1f61.webp', 'https://cdn.sheypoor.com/imgs/2023/04/01/423763407/666x416_Sw/423763407_fc939af5d9e2a2531bdebc36485ffb26.webp', 'https://cdn.sheypoor.com/imgs/2023/04/01/423763407/666x416_Sw/423763407_c9c562d8b16366be89e97019fc2414f2.webp', 'https://cdn.sheypoor.com/imgs/2023/04/01/423763407/666x416_Sw/423763407_840a041aed373e85f9f54f16f1e45c85.webp', 'https://cdn.sheypoor.com/imgs/2023/04/01/423763407/666x416_Sw/423763407_0307f4204875ddd46acc6add12048686.webp', 'https://cdn.sheypoor.com/imgs/2023/04/01/423763407/666x416_Sw/423763407_7e8207cbca666ed30c50c76b310fb3c6.webp']",1398,2,90,"{'longitude': 51.0227582, 'latitude': 35.7078279}",دارد,دارد,دارد,,,,,,,,,,,
441044164,آپارتمان 60 متر در فاز 1 غرق نور تاپ لوکیشن - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 7  60متری  آسانسور  پارکینگ  غرق نور  تاپ لوکیشن  روبه نما  فول امکانات  جهت کسب اطلاعات بیشتر تماس حاصل فرمایید  مشاور شما خانم بابازاده,استان تهران,اندیشه,فاز 1,1400000000,,,,"['https://cdn.sheypoor.com/imgs/2024/06/06/441044164/666x416_Sw/441044164_9e2005c2ebfcca1111bd4cbf70b3e319.webp', 'https://cdn.sheypoor.com/imgs/2024/06/06/441044164/666x416_Sw/441044164_53a0e9eea73d0a7fd8e87f55c793d2d5.webp', 'https://cdn.sheypoor.com/imgs/2024/06/06/441044164/666x416_Sw/441044164_09a3d0d5d987e48102b1bc6297d9f3fe.webp', 'https://cdn.sheypoor.com/imgs/2024/06/06/441044164/666x416_Sw/441044164_e4b2208a252490240ff593ce0b824df5.webp', 'https://cdn.sheypoor.com/imgs/2024/06/06/441044164/666x416_Sw/441044164_37e8701ac9e27389d73104b31f481f2a.webp', 'https://cdn.sheypoor.com/imgs/2024/06/06/441044164/666x416_Sw/441044164_45a96e6d6fa2eb01ff119f509126a148.webp', 'https://cdn.sheypoor.com/imgs/2024/06/06/441044164/666x416_Sw/441044164_83782ad80873ee0cb8c857d7c96bb14e.webp', 'https://cdn.sheypoor.com/imgs/2024/06/06/441044164/666x416_Sw/441044164_15a1d21b0647d2b3ddebcd9d9d30bd9b.webp']",1397,2,60,"{'longitude': 51.01917296615895, 'latitude': 35.68274874430429}",دارد,دارد,دارد,,,,,,,,,,,
443166332,فروش آپارتمان 159 متر در پونک - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,مشخصه ملک: برج نوع سند: شخصی تعداد طبقات: 7 تعداد واحد در طبقه: 4 وضعیت سکونت: تخلیه موقعیت جغرافیایی بنا: جنوبی، غربی موقعیت جغرافیایی واحد: شمالی تعداد ,استان تهران,تهران,پونک,27800000000,,,,['https://cdn.sheypoor.com/imgs/2024/08/10/443166332/666x416_Sw/443166332_88936b5b0c8694dedea470d9c8713d95.webp'],1398,3,159,"{'longitude': 51.329813, 'latitude': 35.765557}",دارد,دارد,دارد,,,,,,,,,,,
443273870,آپارتمان 110متری شهرک شاهد - شیپور,rent,apartment,رهن و اجاره خانه و آپارتمان,,غرق در نور فول امکانات دوخواب .روبه نما طبقه دوم کابینت کمد دیواری فقط تماس,استان تهران,شهریار,,,توافقی,توافقی,,"['https://cdn.sheypoor.com/imgs/2024/08/13/443273870/666x416_Sw/443273870_31ff44dae620a53c8aa1f2c693bc7ec6.webp', 'https://cdn.sheypoor.com/imgs/2024/08/13/443273870/666x416_Sw/443273870_84ac5175630d413d057314ec05333b82.webp', 'https://cdn.sheypoor.com/imgs/2024/08/13/443273870/666x416_Sw/443273870_ce8fe77f97744534b8822c8bc5b9bb82.webp', 'https://cdn.sheypoor.com/imgs/2024/08/13/443273870/666x416_Sw/443273870_8c8be8454392adad2899b7d621397806.webp']",1401,2,110,"{'longitude': 51.0227587, 'latitude': 35.6706771}",دارد,دارد,دارد,,,,,,,,,,,
441032997,فروش آپارتمان 61 متر در پونک - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,مشخصه ملک: در به حیاط نوع سند: شخصی تعداد طبقات: 4 تعداد واحد در طبقه: 2 وضعیت سکونت: تخلیه موقعیت جغرافیایی بنا: جنوبی، شمالی موقعیت جغرافیایی واحد: جنوبی ,استان تهران,تهران,پونک,5600000000,,,,"['https://cdn.sheypoor.com/imgs/2024/06/05/441032997/666x416_Sw/441032997_2ad3376b9d5f5515f5e1c7cf3ac01ffe.webp', 'https://cdn.sheypoor.com/imgs/2024/06/05/441032997/666x416_Sw/441032997_9c08d7873a75f5682e3bb3c62c5c3457.webp', 'https://cdn.sheypoor.com/imgs/2024/06/05/441032997/666x416_Sw/441032997_bc597a8f4a6c4fc25908d57f2cc5675f.webp', 'https://cdn.sheypoor.com/imgs/2024/06/05/441032997/666x416_Sw/441032997_2960ad47e99482d3523b8d11c805e303.webp', 'https://cdn.sheypoor.com/imgs/2024/06/05/441032997/666x416_Sw/441032997_c011472ee73ff1bf095583cc527ab463.webp']",1385,1,61,"{'longitude': 51.329813, 'latitude': 35.765557}",ندارد,دارد,دارد,,,,,,,,,,,
443057511,فروش آپارتمان 87متر دربای60 - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 3   آپارتمان کلاکسر  دریای 60 سه طبقه تک واحدی طبقه سوم بدون آسانسور پارکینگ و انبار و سند تک برگ 87متری قیمت کل 1/500,مازندران,آمل,کلاکسر,1500000000,,,,"['https://cdn.sheypoor.com/imgs/2024/08/07/443057511/666x416_Sw/443057511_debe711262246102404db65f8364aeaf.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057511/666x416_Sw/443057511_1fa2fb48d2476546d7362851bdff949b.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057511/666x416_Sw/443057511_2b790267e21916ef6067a28cca49cd09.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057511/666x416_Sw/443057511_56d3b922b3abd9b28598db841ff66383.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057511/666x416_Sw/443057511_ce1388637a05092fba07f9e225544e49.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057511/666x416_Sw/443057511_d6fb01904953f439040847028b218c4e.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057511/666x416_Sw/443057511_cd6c64ca67c6392bfa633221514a041d.webp']",1393,2,87,"{'longitude': 52.342300415039, 'latitude': 36.499597897962}",ندارد,دارد,دارد,,,,,,,,,,,
441142508,فروش آپارتمان 80 متر مرکز شهر - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,فروش آپارتمان 80 مرکز شهر  3 طبقه 9 واحد ، طبقه اول  دسترسی آسان به مرکز شهر  سند تک برگ ، قیمت استثنایی,مازندران,چالوس,مرکز شهر,2000000000,,,,"['https://cdn.sheypoor.com/imgs/2024/06/09/441142508/666x416_Sw/441142508_8f983f53758556262a57f8e087936af2.webp', 'https://cdn.sheypoor.com/imgs/2024/06/09/441142508/666x416_Sw/441142508_791e67a3d4bf93946751e77a352e474c.webp', 'https://cdn.sheypoor.com/imgs/2024/06/09/441142508/666x416_Sw/441142508_5f9b8bb374b8c140d1ebb3038149a9d0.webp', 'https://cdn.sheypoor.com/imgs/2024/06/09/441142508/666x416_Sw/441142508_4ff0793ec2a79356f8f5b34b8ba5c63f.webp', 'https://cdn.sheypoor.com/imgs/2024/06/09/441142508/666x416_Sw/441142508_c0edf3fe2c79a7d3f677f834df5c0ad7.webp']",1392,2,80,"{'longitude': 51.4229679107666, 'latitude': 36.6587111309584}",دارد,ندارد,دارد,,,,,,,,,,,
443057129,اپارتمان 65متری شهرک صبا  - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 2  شهرک صبا 65متری سندتک برگ  قیمت 1100,مازندران,آمل,بلوار منفرد,1100000000,,,,"['https://cdn.sheypoor.com/imgs/2024/08/07/443057129/666x416_Sw/443057129_6d2d8560062f6cbeb844ebbe2b9f8a4e.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057129/666x416_Sw/443057129_5ed04956938871b81154576bd533e9f8.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057129/666x416_Sw/443057129_1ee8e01f5df9c3a77b47d3f7ad98c11a.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057129/666x416_Sw/443057129_de20df0ceff085620977b4c41ac133aa.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057129/666x416_Sw/443057129_34191a96793b716b61423cd213de3543.webp']",1392,1,65,"{'longitude': 52.378349304199, 'latitude': 36.477412524243}",ندارد,دارد,دارد,,,,,,,,,,,
443166454,زمین ویلایی سندددار گرکپس - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,,1024 متر زمین سند دار معتبر دارای جواز ساخت جزو معدود زمینهای سند رسمی دار ویو سرسبز دیوار کشی شده تفکیک شده قابل تجمیع  اصلاح اراضی شده مناسب ساخت ویلا و ,مازندران,کلاردشت,گرکپس,,,,,"['https://cdn.sheypoor.com/imgs/2024/08/10/443166454/666x416_Sw/443166454_4a2b2b8a91fea14779f0457863832859.webp', 'https://cdn.sheypoor.com/imgs/2024/08/10/443166454/666x416_Sw/443166454_f6f9e7faa11fd6accd8fe8203dd85e34.webp']",,,"1,024","{'longitude': 51.17328643798827, 'latitude': 36.50218520271256}",,,,,,,,,,,,,,
