token,title,rent/sell,apartment/house,category,register_data,description,province,city,district,price,credit,rent,business-type,image,build_date,room,meterage,location,elevator,parking,storage,unitpf,tabaghe,sanad,jahat,vaziat,balkon,wc,jenskaff,cooler,heater,tamin_hot_water
437917206,فروش آپارتمان 60 متر در پونک - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,نوع سند: شخصی تعداد طبقات: 4 وضعیت سکونت: تخلیه تعداد پارکینگ: ۱ طبقه ملک: 3 نمای ساختمان: سنگی آشپزخانه: گاز رومیزی، اپن، هود، سینک دوقلو کابینت: MDF سیستم ,استان تهران,تهران,پونک,5380000000,,,,"['https://cdn.sheypoor.com/imgs/2024/03/06/437917206/666x416_Sw/437917206_1a0f7dedb20334d69853cb6263b7cfa3.webp', 'https://cdn.sheypoor.com/imgs/2024/03/06/437917206/666x416_Sw/437917206_00086a0e98f0ab692c4bd30d0c5f0f25.webp', 'https://cdn.sheypoor.com/imgs/2024/03/06/437917206/666x416_Sw/437917206_ca0e7a1cd94405fadfe01032320bdda9.webp', 'https://cdn.sheypoor.com/imgs/2024/03/06/437917206/666x416_Sw/437917206_a057ec1ff318bba21aa1314274e76710.webp', 'https://cdn.sheypoor.com/imgs/2024/03/06/437917206/666x416_Sw/437917206_2c49b8346e9b19bbbe903210cd9ffed1.webp', 'https://cdn.sheypoor.com/imgs/2024/03/06/437917206/666x416_Sw/437917206_0e2cf2085cb782099e5ebae87c9fc045.webp', 'https://cdn.sheypoor.com/imgs/2024/03/06/437917206/666x416_Sw/437917206_b69e843f7ef270265b3e2ad876479b8a.webp', 'https://cdn.sheypoor.com/imgs/2024/03/06/437917206/666x416_Sw/437917206_3721e46acfda07e26bb42478f6e276a2.webp', 'https://cdn.sheypoor.com/imgs/2024/03/06/437917206/666x416_Sw/437917206_ea33b82766748e24a956299204a38037.webp', 'https://cdn.sheypoor.com/imgs/2024/03/06/437917206/666x416_Sw/437917206_1005da2026c40d0f62f379d19cdae1bc.webp']",1386,1,60,"{'longitude': 51.329813, 'latitude': 35.765557}",ندارد,دارد,دارد,,,,,,,,,,,
438275249,فروش ویلا 200 متر در طالب آملی - شیپور,sell,house,خرید و فروش ویلا,,   باغچه ویلا نما مدرن همکف  کد #32 200متر زمین 110متربنا 2خوابه  خوابها مستر انشعابات نصب سند تک‌برگ مدارک کامل 5دقیقه تا جنگل 10دقیقه تا دریا ‍️شهرکی با گیت ,مازندران,آمل,طالب آملی,600000000,,,,"['https://cdn.sheypoor.com/imgs/2024/03/17/438275249/666x416_Sw/438275249_2fb92cdd361ab403b8278a8a9b6516fa.webp', 'https://cdn.sheypoor.com/imgs/2024/03/17/438275249/666x416_Sw/438275249_0571608804ddb5a97ea1fec09b3f4ee3.webp', 'https://cdn.sheypoor.com/imgs/2024/03/17/438275249/666x416_Sw/438275249_34b381f9e7954be8f7751e3e8ebf72c4.webp', 'https://cdn.sheypoor.com/imgs/2024/03/17/438275249/666x416_Sw/438275249_cb8ea4ee8c2398fd4a1bbbffeb50bbd0.webp', 'https://cdn.sheypoor.com/imgs/2024/03/17/438275249/666x416_Sw/438275249_e6884516e1a0c93c512e9846f780376f.webp', 'https://cdn.sheypoor.com/imgs/2024/03/17/438275249/666x416_Sw/438275249_fc74610c250d6526a34d6e10c85c1d0d.webp']",1401,2,200,"{'longitude': 52.34384536743, 'latitude': 36.48010409015}",,دارد,دارد,,,,,,,,,,,
438275843,فروش ویلا 200 متر در همصفا - شیپور,sell,house,خرید و فروش ویلا,, باغچه ویلا نما مدرن همکف  کد #33 200متر زمین 100متربنا 2خوابه  خوابها مستر انشعابات نصب سند تک‌برگ مدارک کامل 5دقیقه تا جنگل 10دقیقه تا دریا ‍️شهرکی با گیت ,مازندران,چمستان,همصفا,700000000,,,,"['https://cdn.sheypoor.com/imgs/2024/03/17/438275843/666x416_Sw/438275843_3c66dad7ca74f821db8b7b48cf77024c.webp', 'https://cdn.sheypoor.com/imgs/2024/03/17/438275843/666x416_Sw/438275843_b84d0bd130f77a75f67407c223923c4b.webp', 'https://cdn.sheypoor.com/imgs/2024/03/17/438275843/666x416_Sw/438275843_2c891faa20a53db89fea1dc60f7c5588.webp', 'https://cdn.sheypoor.com/imgs/2024/03/17/438275843/666x416_Sw/438275843_8c4bacb15bc79f271f69d397f3db5bb8.webp']",1402,2,200,"{'longitude': 52.24479675292968, 'latitude': 36.41658583642464}",,دارد,دارد,,,,,,,,,,,
438428927,فروش ویلا 180 متر در جاده چمستان - شیپور,sell,house,خرید و فروش ویلا,,کد#56   ویلا شهرکی نما مدرن  180متر زمین 90 متر بنا  ️دو خوابه ️یک خواب مستر ️شیشه ها دوجداره سکوریت ️سند تکبرگ ️داخل شهرک با نگهبانی تهاترباخودرو  //قیمت فوق ,مازندران,نور,جاده چمستان,700000000,,,,"['https://cdn.sheypoor.com/imgs/2024/03/24/438428927/666x416_Sw/438428927_748a41ce0f2b0ee8cf83174864925f29.webp', 'https://cdn.sheypoor.com/imgs/2024/03/24/438428927/666x416_Sw/438428927_c3cb77d4cb8f23897ad3aeb89324f60e.webp', 'https://cdn.sheypoor.com/imgs/2024/03/24/438428927/666x416_Sw/438428927_aa09ad5fc1438bf5b5f017d3a2b9eee5.webp', 'https://cdn.sheypoor.com/imgs/2024/03/24/438428927/666x416_Sw/438428927_32ee3ce1f49fa1580ad8241cbeb274ba.webp', 'https://cdn.sheypoor.com/imgs/2024/03/24/438428927/666x416_Sw/438428927_972c32020839a7901d11b143de79a4bd.webp', 'https://cdn.sheypoor.com/imgs/2024/03/24/438428927/666x416_Sw/438428927_5453038113bb29f1e512cbf79ffc0bf3.webp']",1402,2,180,"{'longitude': 52.038459777832, 'latitude': 36.5187419057034}",,دارد,دارد,,,,,,,,,,,
438540524,فروش آپارتمان 130 متر در بلوار دریا - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 8  املاک فراست ️برج فول مشاعات ️ویو کامل دریا ️130متر دو خواب ️استخر،سونا و جکوزی ️حیاط و آلاچیق ⭕️برای اطلاعات بیشتر و معرفی فایل های مشابه تماس ,مازندران,سرخرود,بلوار دریا,9000000000,,,,"['https://cdn.sheypoor.com/imgs/2024/03/28/438540524/666x416_Sw/438540524_f8984da5e292eff1a07a13d6d82e2307.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438540524/666x416_Sw/438540524_cf834c9180abdc90e8b3d5e46db19642.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438540524/666x416_Sw/438540524_38176f980dac0121a9d50b269ecbc13b.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438540524/666x416_Sw/438540524_de136e90de7b0af509b36d2e8f732946.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438540524/666x416_Sw/438540524_2ac77f4709a774874f8a20544588916b.webp']",1396,2,130,"{'longitude': 52.46942009516755, 'latitude': 36.680550589482245}",دارد,دارد,ندارد,,,,,,,,,,,
438547427,آپارتمان 125 متر در بلوار دریا - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 13  املاک فراست ️پلاک یک ️دوخواب مستر ️حیاط رو به دریا با فضای   سبز ️باشگاه و اتاق بازی ️لابی و لابی من 24 ساعته ⭕️جهت اطلاعات بیشتر و معرفی فایل های,مازندران,سرخرود,بلوار دریا,15000000000,,,,"['https://cdn.sheypoor.com/imgs/2024/03/28/438547427/666x416_Sw/438547427_38a07ae6ceca746f21af6c21eff75ef8.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438547427/666x416_Sw/438547427_98f0ac8377fdd14235a8d1a7a71477f4.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438547427/666x416_Sw/438547427_94f7a48f932438b01efd014c65d7c043.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438547427/666x416_Sw/438547427_4c8f92fda0496032742cb5b8e83effc7.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438547427/666x416_Sw/438547427_2ff34f234b130d6e2f0cddaf194428ac.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438547427/666x416_Sw/438547427_114b3e06cf46e5c955db7f367f29007e.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438547427/666x416_Sw/438547427_4940a1fba17aa676d1223f75140152bf.webp']",1398,2,125,"{'longitude': 52.46942009516755, 'latitude': 36.680550589482245}",دارد,دارد,ندارد,,,,,,,,,,,
438547575,فروش واحد در برج فول مشاعات پلاک اول دریا - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 12  املاک فراست ️پلاک یک ️دو خواب مستر ️ویوی ابدی دریا ️باشگاه رو به دریا ️سونا و جکوزی ️تراس قابل چیدمان ▪️جهت مشاوره و معرفی موارد مناسب با بودجه‌ی ,مازندران,سرخرود,بلوار دریا,15000000000,,,,"['https://cdn.sheypoor.com/imgs/2024/03/28/438547575/666x416_Sw/438547575_72d88cea2fdc0682567ee870faf11682.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438547575/666x416_Sw/438547575_2038496ce642db3b4902accf2405cb75.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438547575/666x416_Sw/438547575_3f453a3819e9f3a3dc44ad61bb0746c5.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438547575/666x416_Sw/438547575_84819456c7e47b574c591ba1cf6804fd.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438547575/666x416_Sw/438547575_fe2daecf9485fd113043adc7ec18f694.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438547575/666x416_Sw/438547575_48256da1873451437ab5721243bde372.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438547575/666x416_Sw/438547575_699ba142c4095076e3000de91a2c5d44.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438547575/666x416_Sw/438547575_f2a17b2517ac61982a725af2ea377516.webp', 'https://cdn.sheypoor.com/imgs/2024/03/28/438547575/666x416_Sw/438547575_35bfb3c0cf83ac13b4700a3509737b3e.webp']",1398,2,125,"{'longitude': 52.46942009516755, 'latitude': 36.680550589482245}",دارد,دارد,ندارد,,,,,,,,,,,
438566484,فروش زمین مسکونی 248 متر در شهرک صفاییه - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,, ((برای مشاوره و خرید و فروش ملک های خود با ما تماس بگیرید))  مشخصات زمین::    سند: شش دانگ  متراژ  زمین:248متر     سه نبش خیابان،شهرک آیلی ، نگهبانی 24 ساعته,مازندران,بابلسر,شهرک صفاییه,,,,,"['https://cdn.sheypoor.com/imgs/2024/03/29/438566484/666x416_Sw/438566484_717ec5018224b434e7ada9b6e4b9626d.webp', 'https://cdn.sheypoor.com/imgs/2024/03/29/438566484/666x416_Sw/438566484_0361e83f6be14cdf1189c9206d1f1519.webp', 'https://cdn.sheypoor.com/imgs/2024/03/29/438566484/666x416_Sw/438566484_d874fd049d869f25d6aca7f57227ea55.webp', 'https://cdn.sheypoor.com/imgs/2024/03/29/438566484/666x416_Sw/438566484_1dc332fde966f6ed3170c6a318dc3da1.webp', 'https://cdn.sheypoor.com/imgs/2024/03/29/438566484/666x416_Sw/438566484_03a159b24e09d96930159928be77f473.webp']",,,248,"{'longitude': 52.591509819, 'latitude': 36.6875899236}",,,,,,,,,,,,,,
438684239,فروش زمین مسکونی 223 متر دربهار1کوچه نوروزی احمدآباد - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,,موقعیت جغرافیایی بنا: جنوبی، شمالی متراژ زمین: 223 طول بر: 15 نوع سند: شخصی کد فایل: 204490  کدفایل204490 گیلان/رودسر منطقه توریستی احمد اباد کوچه نوروزی بهار1 ,گیلان,رودسر,احمدآباد,,,,,"['https://cdn.sheypoor.com/imgs/2024/04/02/438684239/666x416_Sw/438684239_5173d13a3332004bf68b21bd4eceee60.webp', 'https://cdn.sheypoor.com/imgs/2024/04/02/438684239/666x416_Sw/438684239_c3fc2ca6a52d59518ea126b091706668.webp', 'https://cdn.sheypoor.com/imgs/2024/04/02/438684239/666x416_Sw/438684239_6f890657254fc0f185b3bf9b8ff5aad2.webp', 'https://cdn.sheypoor.com/imgs/2024/04/02/438684239/666x416_Sw/438684239_169e11d8d0b1992536b1c91dfa977421.webp']",,,۲۲۳,"{'longitude': 50.28384447097778, 'latitude': 37.157751404350805}",,,,,,,,,,,,,,
438685987,فروش زمین مسکونی 332 متر درمنطقه کلدره(سرچشمه)رودسر - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,,موقعیت جغرافیایی بنا: شمالی، جنوبی متراژ زمین: 332 طول بر: 11 کد فایل: 204491  کدفایل204491 گیلان رودسر منطقه توریستی (کلدره علیا )سرچشمه/خیابان فرهنگ فروش زمین,گیلان,رودسر,جاده کلدره,,,,,"['https://cdn.sheypoor.com/imgs/2024/04/02/438685987/666x416_Sw/438685987_ad2a59916563b475420993c29efd1279.webp', 'https://cdn.sheypoor.com/imgs/2024/04/02/438685987/666x416_Sw/438685987_6543d48748e08c3bee013aec3d5e8a19.webp', 'https://cdn.sheypoor.com/imgs/2024/04/02/438685987/666x416_Sw/438685987_a7ff62e344f55dd638ec8f07674ba71e.webp', 'https://cdn.sheypoor.com/imgs/2024/04/02/438685987/666x416_Sw/438685987_4edfa2ff6dc1c7e941e64b76143f24ca.webp', 'https://cdn.sheypoor.com/imgs/2024/04/02/438685987/666x416_Sw/438685987_36359aa0ad7a8ed313d9f68241fa30e7.webp', 'https://cdn.sheypoor.com/imgs/2024/04/02/438685987/666x416_Sw/438685987_0b3193c90f019e9f472afdfba31ce52a.webp', 'https://cdn.sheypoor.com/imgs/2024/04/02/438685987/666x416_Sw/438685987_0c3bce89587589582f47462ddc078043.webp']",,,332,"{'longitude': 50.313777923583984, 'latitude': 37.10584844244315}",,,,,,,,,,,,,,
438919237,ویلا فلت با سند تک برگ برجاده دریا زیباکنار 210 متر  - شیپور,sell,house,خرید و فروش ویلا,,وضعیت سکونت: تخلیه نوع سند: شخصی متراژ زمین: 210 نمای ساختمان: سنگی آشپزخانه: سینک دوقلو، هود، گاز رومیزی، اپن کابینت: MDF کفپوش: موزاییک سیستم گرمایشی و ,گیلان,زیباکنار,مرکز شهر,3900000000,,,,"['https://cdn.sheypoor.com/imgs/2024/04/09/438919237/666x416_Sw/438919237_c4048496f372cf5542cf34ae31f01b0c.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438919237/666x416_Sw/438919237_887a9b42616826837874f1809f33009f.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438919237/666x416_Sw/438919237_1f887299b244ac6291651355e6c86997.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438919237/666x416_Sw/438919237_ac00a294e8aa66fd0df06dc28edc3fb1.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438919237/666x416_Sw/438919237_971cd1ed78f62b9c0005cef30b892528.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438919237/666x416_Sw/438919237_bf909e7a4383c37f69998ab551005655.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438919237/666x416_Sw/438919237_b9058ffa4a71456647109ed3ad0dfa12.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438919237/666x416_Sw/438919237_ef19b05dea917cb7062623fb286d8a64.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438919237/666x416_Sw/438919237_7361424fc25eb63baff0ccc61e700ec9.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438919237/666x416_Sw/438919237_7eb4ffe6f48910b927164e841bff8e4a.webp']",1400,2,210,"{'longitude': 49.876556396484375, 'latitude': 37.434385644791455}",,دارد,دارد,,,,,,,,,,,
438934253,نزدیک ترین بافت مسکونی به دریاچه سد/700متر/انشعابات قانونی - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,,‌***  گروه مشاورین سرو  *** ‌ ‌‌ % کلکسیونی از بهترین و متنوع ترین فایلها % ‌‌ ‌‌ ‌* منطقه سد نمرود‌ ‌* سله بن‌‌ ‌‌* دشت چزکین‌‌ * ارجمند‌ * ورسخواران‌ * اندریه,استان تهران,فیروزکوه,,,,,,"['https://cdn.sheypoor.com/imgs/2024/04/09/438934253/666x416_Sw/438934253_d55f8f749bfc23a3f6a5a4c4bae8f2e9.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438934253/666x416_Sw/438934253_ce4bb8617b1a416583c78689ea426dbb.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438934253/666x416_Sw/438934253_5a164bedae4bb38c05d16a6b90b3c00b.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438934253/666x416_Sw/438934253_edcb21de8e13d3c43b1f6fe4d55b9c34.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438934253/666x416_Sw/438934253_3a4aa90ec0e9f268237a9df08018be1e.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438934253/666x416_Sw/438934253_8aa78ddd6f2cb90f381a054bcc8e82f0.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438934253/666x416_Sw/438934253_ad3587d937edb3b18542d1d0dba02df1.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438934253/666x416_Sw/438934253_dcab728d0ab4318a68c1aeb21785ad70.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438934253/666x416_Sw/438934253_f4d1a6ff76957abd89f93a317dfa0a86.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438934253/666x416_Sw/438934253_be8e985f1dde9ceb34a3d1dbd7d7d494.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438934253/666x416_Sw/438934253_213d1f190a4602bff8727584ebbaf566.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438934253/666x416_Sw/438934253_522a162ff14cc8af7bd28ede538011ce.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438934253/666x416_Sw/438934253_dce968a3276ea2ec1431b1dd6ef66ab1.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438934253/666x416_Sw/438934253_ec277c523de06c35a26ac6904dc14958.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438934253/666x416_Sw/438934253_a353495801ab6db4884f4dff8f2363bc.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438934253/666x416_Sw/438934253_91dae6763e1c208e4d1f1b4fe7cc66d0.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438934253/666x416_Sw/438934253_2ebfaa6475f4b3bf61e33e3d3033a0d2.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438934253/666x416_Sw/438934253_b75f2a580fabf0d7d5947682c2f17883.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438934253/666x416_Sw/438934253_0e82564c9b30c3c611ed1191079bc359.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438934253/666x416_Sw/438934253_3ed029c9fa10c2bb08c2ca5ba799db2e.webp']",,,۷۰۰,"{'longitude': 52.7723553, 'latitude': 35.7549861}",,,,,,,,,,,,,,
438935240,فیروزکوه/1900متر زمین کشاورزی - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,,‌***  گروه مشاورین سرو  *** ‌ ‌‌ % کلکسیونی از بهترین و متنوع ترین فایلها % ‌‌ ‌‌ ‌* منطقه سد نمرود‌ ‌* سله بن‌‌ ‌‌* دشت چزکین‌‌ * ارجمند‌ * ورسخواران‌ * اندریه,استان تهران,فیروزکوه,,,,,,"['https://cdn.sheypoor.com/imgs/2024/04/09/438935240/666x416_Sw/438935240_b0896144d886c5ec115baed97cc77272.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935240/666x416_Sw/438935240_3234152cb950a485d246ff999d4e3c3f.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935240/666x416_Sw/438935240_bf58d89b518ca7e88d4aa081617861de.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935240/666x416_Sw/438935240_25388d7d5881ff296d031ffc884a9c65.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935240/666x416_Sw/438935240_918d1d5895ddf9838ad13f6fbb682959.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935240/666x416_Sw/438935240_59738d139dedadae2a49774c19f360b3.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935240/666x416_Sw/438935240_b2b526414926db58bd0bf196f836827a.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935240/666x416_Sw/438935240_b27be34121fc79577f558deb49a7b28e.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935240/666x416_Sw/438935240_82942e6bbabcbcb0d8380478af399d0b.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935240/666x416_Sw/438935240_3ef86a03e6c029001c94c0ad026a04d3.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935240/666x416_Sw/438935240_227141f0272306541b3623679d309c57.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935240/666x416_Sw/438935240_67cf21f5b62113aa87ce9b353e0907d3.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935240/666x416_Sw/438935240_2d2753a4edf6b3006124de4744165194.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935240/666x416_Sw/438935240_142b11b0949c6187cf6e14693474ab11.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935240/666x416_Sw/438935240_d1084b878b5769f6b36e09da586724c7.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935240/666x416_Sw/438935240_7a17c227003c771bca3f2323b240b91d.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935240/666x416_Sw/438935240_46180a3d0e8e32f4a15ef668d712d340.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935240/666x416_Sw/438935240_c5e68448570a3fb3c3ffe0be91ad63f3.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935240/666x416_Sw/438935240_674c57e0727743473d3d5f829e2aa389.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935240/666x416_Sw/438935240_4a500a6cd849718d354d808be9017438.webp']",,,"۱,۹۰۰","{'longitude': 52.7723553, 'latitude': 35.7549861}",,,,,,,,,,,,,,
438935406,سرمایه گذاری امن/1600متر/مدارک ثبتی تکمیل/سد نمرود - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,,‌***  گروه مشاورین سرو  *** ‌ ‌‌ % کلکسیونی از بهترین و متنوع ترین فایلها % ‌‌ ‌‌ ‌* منطقه سد نمرود‌ ‌* سله بن‌‌ ‌‌* دشت چزکین‌‌ * ارجمند‌ * ورسخواران‌ * اندریه,استان تهران,کیلان,,,,,,"['https://cdn.sheypoor.com/imgs/2024/04/09/438935406/666x416_Sw/438935406_06f436b5d1351067cde255b8faf49bcd.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935406/666x416_Sw/438935406_50aff83420d53af1fdffc17969d1b712.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935406/666x416_Sw/438935406_c7c95aeb0c9117c5aef5211a297ee779.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935406/666x416_Sw/438935406_569d7dec44fc3b7520a9b32d3257f6ca.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935406/666x416_Sw/438935406_5c7341ca03a480c6f8ba8e331aaa70ab.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935406/666x416_Sw/438935406_4b47e65f5e56dfa536286e15f0c95325.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935406/666x416_Sw/438935406_12dcc22b2a51a967580459d1c6ca1b35.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935406/666x416_Sw/438935406_9f802967b41934d4d277ce7750f35d68.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935406/666x416_Sw/438935406_d0e04ae08b43cf064911b9058db266c0.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935406/666x416_Sw/438935406_35fa68f7ba466c06109f7afe283e588e.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935406/666x416_Sw/438935406_94beca041e57ebe84d27fa44b6bd8444.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935406/666x416_Sw/438935406_9c27ed9adccc541291f90a01312eb2a6.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935406/666x416_Sw/438935406_75a29a3794f738a7f872f9903ef190a1.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935406/666x416_Sw/438935406_99934060bf8e11fc34114e5e9376e294.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935406/666x416_Sw/438935406_c2cbe58332f44fd7a2d6e4e079fbb9c7.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935406/666x416_Sw/438935406_2d389149ec196fbb88b84212578832e8.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935406/666x416_Sw/438935406_50da91b0a1081ebbdbacce132a4ea4b3.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935406/666x416_Sw/438935406_163a8fe1d8199dcf30ae7c973f8f9735.webp', 'https://cdn.sheypoor.com/imgs/2024/04/09/438935406/666x416_Sw/438935406_dd4efc14984c76c16858cb1e3dd4eafd.webp']",,,"۱,۶۰۰","{'longitude': 52.156906, 'latitude': 35.558257}",,,,,,,,,,,,,,
439236301,فروش آپارتمان 60 متر در فاز 1 - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 4  60 متری  آسانسور  پارکینگ  غرق نور  خوش نقشه  تاپ لوکیشن  جهت کسب اطلاعات بیشتر تماس حاصل فرمایید  مشاور شما بابایی,استان تهران,اندیشه,فاز 1,1500000000,,,,"['https://cdn.sheypoor.com/imgs/2024/04/18/439236301/666x416_Sw/439236301_f207d6390972a0ae4b5aba29923a2255.webp', 'https://cdn.sheypoor.com/imgs/2024/04/18/439236301/666x416_Sw/439236301_e0f550d00c0867bab0bc2e93f9678bd0.webp', 'https://cdn.sheypoor.com/imgs/2024/04/18/439236301/666x416_Sw/439236301_5aae76c09794fa5803746eab24891699.webp', 'https://cdn.sheypoor.com/imgs/2024/04/18/439236301/666x416_Sw/439236301_f01c637449b768e6a07b1e7a0be81f50.webp', 'https://cdn.sheypoor.com/imgs/2024/04/18/439236301/666x416_Sw/439236301_7d265556b40550768f7c75fe824f1614.webp', 'https://cdn.sheypoor.com/imgs/2024/04/18/439236301/666x416_Sw/439236301_024fc3e287c6412f465793967dc71769.webp', 'https://cdn.sheypoor.com/imgs/2024/04/18/439236301/666x416_Sw/439236301_70b3adb77571bf511c145eaab09a477c.webp', 'https://cdn.sheypoor.com/imgs/2024/04/18/439236301/666x416_Sw/439236301_b833849e8a4a4a8f96967137ac536d65.webp', 'https://cdn.sheypoor.com/imgs/2024/04/18/439236301/666x416_Sw/439236301_7912729708859d2b9fa046f5cff9fcec.webp', 'https://cdn.sheypoor.com/imgs/2024/04/18/439236301/666x416_Sw/439236301_ca04a001068af17bf746948a6682614b.webp', 'https://cdn.sheypoor.com/imgs/2024/04/18/439236301/666x416_Sw/439236301_079869bcf41c0a8ff323e7ee545f22e9.webp', 'https://cdn.sheypoor.com/imgs/2024/04/18/439236301/666x416_Sw/439236301_d8d4697efe37149453e96d0b7f6b0f44.webp', 'https://cdn.sheypoor.com/imgs/2024/04/18/439236301/666x416_Sw/439236301_51867c7defd3e1cea8013b173f24f939.webp']",1397,2,60,"{'longitude': 51.01917296615895, 'latitude': 35.68274874430429}",دارد,دارد,دارد,,,,,,,,,,,
